date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:44:07	22897/22897	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Sep%202023%2014:00:56%20GMT	https://advanture.icu/betfin/wp-content/uploads/sites/41/2023/06/Blog-Image06-768x480.jpg	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/uploads/sites/41/2023/06/Blog-Image06-768x480.jpg	(from https://advanture.icu/betfin/)
19:44:07	53550/53550	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Sep%202023%2014:04:56%20GMT	https://advanture.icu/betfin/wp-content/uploads/sites/41/2023/09/Testimonials.png	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/uploads/sites/41/2023/09/Testimonials.png	(from https://advanture.icu/betfin/)
19:44:07	51785/51785	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Sep%202023%2014:00:54%20GMT	https://advanture.icu/betfin/wp-content/uploads/sites/41/2023/06/Blog-Image05-768x480.jpg	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/uploads/sites/41/2023/06/Blog-Image05-768x480.jpg	(from https://advanture.icu/betfin/)
19:44:08	77968/77968	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Mar%202024%2018:43:43%20GMT	https://advanture.icu/betfin/2023/04/08/the-benefits-of-hiring-a-professional-seo-agency-for-your-business/	C:/My%20Web%20Sites/agu/advanture.icu/betfin/2023/04/08/the-benefits-of-hiring-a-professional-seo-agency-for-your-business/index.html	(from https://advanture.icu/betfin/)
19:44:08	2166/2166	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Sep%202023%2014:38:19%20GMT	https://advanture.icu/betfin/wp-content/uploads/sites/41/2023/04/Dark-Logo.png	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/uploads/sites/41/2023/04/Dark-Logo.png	(from https://advanture.icu/betfin/)
19:44:08	77887/77887	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Mar%202024%2018:43:44%20GMT	https://advanture.icu/betfin/2023/04/08/the-top-seo-tools-every-marketer-should-use-in-2023/	C:/My%20Web%20Sites/agu/advanture.icu/betfin/2023/04/08/the-top-seo-tools-every-marketer-should-use-in-2023/index.html	(from https://advanture.icu/betfin/)
19:44:08	102755/102755	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Sep%202023%2014:00:53%20GMT	https://advanture.icu/betfin/wp-content/uploads/sites/41/2023/06/Blog-Image04-768x480.jpg	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/uploads/sites/41/2023/06/Blog-Image04-768x480.jpg	(from https://advanture.icu/betfin/)
19:44:08	0/0	---M--	200	added ('OK')	text/css	date:Fri,%2013%20Oct%202023%2005:20:16%20GMT	https://advanture.icu/betfin/wp-content/plugins/jeg-elementor-kit/lib/jeg-framework/assets/css/jeg-dynamic-styles.css?ver=1.3.0	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/plugins/jeg-elementor-kit/lib/jeg-framework/assets/css/jeg-dynamic-styles6f3e.css	(from https://advanture.icu/betfin/)
19:44:09	22074/22074	---M-Z	200	added ('OK')	text/css	date:Thu,%2023%20Nov%202023%2000:36:23%20GMT	https://advanture.icu/betfin/wp-content/uploads/sites/41/elementor/css/post-482.css?ver=1700699783	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/uploads/sites/41/elementor/css/post-4824085.css	(from https://advanture.icu/betfin/)
19:44:09	115949/115949	---M-Z	200	added ('OK')	text/css	date:Tue,%2026%20Dec%202023%2016:27:20%20GMT	https://advanture.icu/betfin/wp-content/plugins/metform/public/assets/css/metform-ui.css?ver=3.8.2	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/plugins/metform/public/assets/css/metform-ui3fd0.css	(from https://advanture.icu/betfin/)
19:44:10	25292/25292	---M-Z	200	added ('OK')	text/css	date:Tue,%2026%20Dec%202023%2016:27:20%20GMT	https://advanture.icu/betfin/wp-content/plugins/metform/public/assets/css/style.css?ver=3.8.2	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/plugins/metform/public/assets/css/style3fd0.css	(from https://advanture.icu/betfin/)
19:44:10	18468/18468	---M-Z	200	added ('OK')	text/css	date:Wed,%2022%20Nov%202023%2017:25:21%20GMT	https://advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.17.3	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/animations/animations.min8864.css	(from https://advanture.icu/betfin/)
19:44:10	1827/1827	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2008%20Jul%202023%2008:31:44%20GMT	https://advanture.icu/betfin/wp-content/themes/hello-elementor/assets/js/hello-frontend.min.js?ver=1.0.0	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/themes/hello-elementor/assets/js/hello-frontend.min8a54.js	(from https://advanture.icu/betfin/)
19:44:10	40/40	---M--	200	added ('OK')	application/javascript	date:Tue,%2026%20Dec%202023%2016:27:38%20GMT	https://advanture.icu/betfin/wp-content/plugins/elementskit-lite/libs/framework/assets/js/frontend-script.js?ver=3.0.4	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/plugins/elementskit-lite/libs/framework/assets/js/frontend-script459e.js	(from https://advanture.icu/betfin/)
19:44:11	137549/137549	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Dec%202023%2016:27:48%20GMT	https://advanture.icu/betfin/wp-content/plugins/elementskit-lite/widgets/init/assets/js/widget-scripts.js?ver=3.0.4	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/plugins/elementskit-lite/widgets/init/assets/js/widget-scripts459e.js	(from https://advanture.icu/betfin/)
19:44:11	4997/4997	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2022%20Nov%202023%2017:25:21%20GMT	https://advanture.icu/betfin/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.17.3	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/plugins/elementor/assets/js/webpack.runtime.min8864.js	(from https://advanture.icu/betfin/)
19:44:12	60151/60151	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2022%20Nov%202023%2017:25:14%20GMT	https://advanture.icu/betfin/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.17.3	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/plugins/elementor/assets/js/frontend-modules.min8864.js	(from https://advanture.icu/betfin/)
19:44:12	250986/250986	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Sep%202023%2014:05:54%20GMT	https://advanture.icu/betfin/wp-content/uploads/sites/41/2023/09/BG04-1.png	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/uploads/sites/41/2023/09/BG04-1.png	(from https://advanture.icu/betfin/)
19:44:12	12198/12198	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2022%20Nov%202023%2017:25:29%20GMT	https://advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://advanture.icu/betfin/)
19:44:13	21438/21438	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2012%20Apr%202023%2014:59:45%20GMT	https://advanture.icu/betfin/wp-includes/js/jquery/ui/core.min.js?ver=1.13.2	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-includes/js/jquery/ui/core.min3f14.js	(from https://advanture.icu/betfin/)
19:44:13	40436/40436	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2022%20Nov%202023%2017:25:14%20GMT	https://advanture.icu/betfin/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.17.3	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/plugins/elementor/assets/js/frontend.min8864.js	(from https://advanture.icu/betfin/)
19:44:13	4565/4565	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2013%20Oct%202023%2005:20:13%20GMT	https://advanture.icu/betfin/wp-content/plugins/jeg-elementor-kit/assets/js/elements/sticky-element.js?ver=2.6.2	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/plugins/jeg-elementor-kit/assets/js/elements/sticky-element61da.js	(from https://advanture.icu/betfin/)
19:44:14	591/591	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Mar%202024%2018:43:49%20GMT	https://advanture.icu/betfin/?jkit-ajax-request=jkit_elements	C:/My%20Web%20Sites/agu/advanture.icu/betfin/indexe2f2.html	(from https://advanture.icu/betfin/)
19:44:14	3232/3232	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2013%20Oct%202023%2005:20:13%20GMT	https://advanture.icu/betfin/wp-content/plugins/jeg-elementor-kit/assets/js/elements/nav-menu.js?ver=2.6.2	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/plugins/jeg-elementor-kit/assets/js/elements/nav-menu61da.js	(from https://advanture.icu/betfin/)
19:44:14	2009/2009	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2013%20Oct%202023%2005:20:13%20GMT	https://advanture.icu/betfin/wp-content/plugins/jeg-elementor-kit/assets/js/elements/fun-fact.js?ver=2.6.2	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/plugins/jeg-elementor-kit/assets/js/elements/fun-fact61da.js	(from https://advanture.icu/betfin/)
19:44:14	6260/6260	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2013%20Oct%202023%2005:20:13%20GMT	https://advanture.icu/betfin/wp-content/plugins/jeg-elementor-kit/assets/js/elements/post-pagination.js?ver=2.6.2	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/plugins/jeg-elementor-kit/assets/js/elements/post-pagination61da.js	(from https://advanture.icu/betfin/)
19:44:15	1264/1264	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Dec%202023%2016:27:24%20GMT	https://advanture.icu/betfin/wp-content/plugins/metform/public/assets/js/htm.js?ver=3.8.2	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/plugins/metform/public/assets/js/htm3fd0.js	(from https://advanture.icu/betfin/)
19:44:15	8171/8171	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2012%20Apr%202023%2014:59:34%20GMT	https://advanture.icu/betfin/wp-includes/js/dist/vendor/wp-polyfill-inert.min.js?ver=3.1.2	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-includes/js/dist/vendor/wp-polyfill-inert.min0226.js	(from https://advanture.icu/betfin/)
19:44:16	6607/6607	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2012%20Apr%202023%2014:59:32%20GMT	https://advanture.icu/betfin/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.13.11	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-includes/js/dist/vendor/regenerator-runtime.min8fa4.js	(from https://advanture.icu/betfin/)
19:44:16	17823/17823	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2020%20Sep%202022%2021:13:30%20GMT	https://advanture.icu/betfin/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://advanture.icu/betfin/)
19:44:16	10609/10609	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2012%20Apr%202023%2014:59:34%20GMT	https://advanture.icu/betfin/wp-includes/js/dist/vendor/react.min.js?ver=18.2.0	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-includes/js/dist/vendor/react.min7a3b.js	(from https://advanture.icu/betfin/)
19:44:17	1139/1139	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2011%20Apr%202022%2017:34:30%20GMT	https://advanture.icu/betfin/wp-includes/js/dist/escape-html.min.js?ver=03e27a7b6ae14f7afaa6	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-includes/js/dist/escape-html.min0311.js	(from https://advanture.icu/betfin/)
19:44:17	129393/129393	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2012%20Apr%202023%2014:59:34%20GMT	https://advanture.icu/betfin/wp-includes/js/dist/vendor/react-dom.min.js?ver=18.2.0	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-includes/js/dist/vendor/react-dom.min7a3b.js	(from https://advanture.icu/betfin/)
19:44:17	12932/12932	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2012%20Apr%202023%2014:59:36%20GMT	https://advanture.icu/betfin/wp-includes/js/dist/element.min.js?ver=b3bda690cfc516378771	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-includes/js/dist/element.mind52e.js	(from https://advanture.icu/betfin/)
19:44:18	681/681	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Dec%202023%2016:27:46%20GMT	https://advanture.icu/betfin/wp-content/plugins/elementskit-lite/widgets/init/assets/js/animate-circle.min.js?ver=3.0.4	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/plugins/elementskit-lite/widgets/init/assets/js/animate-circle.min459e.js	(from https://advanture.icu/betfin/)
19:44:18	18593/18593	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Dec%202023%2016:27:48%20GMT	https://advanture.icu/betfin/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor.js?ver=3.0.4	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor459e.js	(from https://advanture.icu/betfin/)
19:44:19	602738/602738	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Dec%202023%2016:27:24%20GMT	https://advanture.icu/betfin/wp-content/plugins/metform/public/assets/js/app.js?ver=3.8.2	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/plugins/metform/public/assets/js/app3fd0.js	(from https://advanture.icu/betfin/)
19:44:19	431/431	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2013%20Oct%202023%2005:20:13%20GMT	https://advanture.icu/betfin/wp-content/plugins/jeg-elementor-kit/assets/img/letter-x.svg	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/plugins/jeg-elementor-kit/assets/img/letter-x.svg	(from https://advanture.icu/betfin/wp-content/plugins/jeg-elementor-kit/assets/css/elements/main.css?ver=2.6.2)
19:44:20	94720/94720	---M--	200	added ('OK')	font/woff2	date:Wed,%2022%20Nov%202023%2017:25:23%20GMT	https://advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.23.0	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons9506.woff2	(from https://advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.23.0)
19:44:20	214608/214608	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2022%20Nov%202023%2017:25:21%20GMT	https://advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.23.0	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons9506.eot	(from https://advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.23.0)
19:44:22	116044/116044	---M--	200	added ('OK')	font/woff	date:Wed,%2022%20Nov%202023%2017:25:23%20GMT	https://advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.23.0	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons9506.woff	(from https://advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.23.0)
19:44:22	322806/322806	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2022%20Nov%202023%2017:25:21%20GMT	https://advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.23.0	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons9506.svg	(from https://advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.23.0)
19:44:22	214448/214448	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2022%20Nov%202023%2017:25:21%20GMT	https://advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.23.0	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons9506.ttf	(from https://advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.23.0)
19:44:24	23253/23253	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Sep%202023%2014:04:47%20GMT	https://advanture.icu/betfin/wp-content/uploads/sites/41/2023/09/Geomtry-Background.png	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/uploads/sites/41/2023/09/Geomtry-Background.png	(from https://advanture.icu/betfin/wp-content/uploads/sites/41/elementor/css/post-61.css?ver=1700699782)
19:44:27	134040/134040	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2022%20Nov%202023%2017:25:27%20GMT	https://advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.17.3)
19:44:28	76764/76764	---M--	200	added ('OK')	font/woff2	date:Wed,%2022%20Nov%202023%2017:25:27%20GMT	https://advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.17.3)
19:44:30	13276/13276	---M--	200	added ('OK')	font/woff2	date:Wed,%2022%20Nov%202023%2017:25:27%20GMT	https://advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.17.3)
19:44:31	16276/16276	---M--	200	added ('OK')	font/woff	date:Wed,%2022%20Nov%202023%2017:25:27%20GMT	https://advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.17.3)
19:44:31	33736/33736	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2022%20Nov%202023%2017:25:27%20GMT	https://advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.17.3)
19:44:32	144714/144714	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2022%20Nov%202023%2017:25:27%20GMT	https://advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.17.3)
19:44:32	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2022%20Nov%202023%2017:25:27%20GMT	https://advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.17.3)
19:44:33	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2022%20Nov%202023%2017:25:27%20GMT	https://advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.17.3)
19:44:37	101652/101652	---M--	200	added ('OK')	font/woff	date:Wed,%2022%20Nov%202023%2017:25:29%20GMT	https://advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.17.3)
19:44:37	78196/78196	---M--	200	added ('OK')	font/woff2	date:Wed,%2022%20Nov%202023%2017:25:29%20GMT	https://advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.17.3)
19:44:38	8387/8387	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Sep%202023%2014:04:53%20GMT	https://advanture.icu/betfin/wp-content/uploads/sites/41/2023/09/Ornament.png	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/uploads/sites/41/2023/09/Ornament.png	(from https://advanture.icu/betfin/wp-content/uploads/sites/41/elementor/css/post-598.css?ver=1700699782)
19:44:38	202744/202744	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2022%20Nov%202023%2017:25:27%20GMT	https://advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.17.3)
19:44:39	918991/918991	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2022%20Nov%202023%2017:25:27%20GMT	https://advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.17.3)
19:44:40	201/201	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Dec%202023%2016:27:46%20GMT	https://advanture.icu/betfin/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	(from https://advanture.icu/betfin/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.0.4)
19:44:40	160/160	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Dec%202023%2016:27:46%20GMT	https://advanture.icu/betfin/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	(from https://advanture.icu/betfin/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.0.4)
19:44:40	158/158	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Dec%202023%2016:27:46%20GMT	https://advanture.icu/betfin/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	(from https://advanture.icu/betfin/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.0.4)
19:44:40	459244/459244	---M--	200	added ('OK')	font/woff	date:Tue,%2026%20Dec%202023%2016:27:40%20GMT	https://advanture.icu/betfin/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/fonts/elementskit.woff?y24e1e	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/fonts/elementskit97ac.woff	(from https://advanture.icu/betfin/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/css/ekiticons.css?ver=3.0.4)
19:44:41	148/148	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Dec%202023%2016:27:46%20GMT	https://advanture.icu/betfin/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	(from https://advanture.icu/betfin/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.0.4)
19:44:41	257/257	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2026%20Dec%202023%2016:27:46%20GMT	https://advanture.icu/betfin/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	(from https://advanture.icu/betfin/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.0.4)
19:44:43	401140/401140	---M--	200	added ('OK')	font/woff2	date:Fri,%2013%20Oct%202023%2005:20:12%20GMT	https://advanture.icu/betfin/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.woff2?bv8d8l	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon7107.woff2	(from https://advanture.icu/betfin/wp-content/plugins/jeg-elementor-kit/assets/fonts/jkiticon/jkiticon.css?ver=2.6.2)
19:44:46	747545/747545	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2022%20Nov%202023%2017:25:27%20GMT	https://advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/agu/advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://advanture.icu/betfin/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.17.3)
